# RA              DEC                 z             sig               n200
 34.1659	-9.62782	     0.4	   3.562	       9
 34.1216	-9.41814	     0.4	   3.856	      17
 34.1195	-10.0264	     0.4	   3.547	       5
 34.4524	 -9.8292	     0.6	   4.293	      14
 34.3134	-9.49496	     0.6	   3.653	      13
 34.0942	-10.2506	     0.6	   4.419	      19
 34.9517	-9.70256	     0.8	   3.899	      14
 34.8021	-10.1676	     0.8	   4.897	      20
 34.6736	-9.52194	     0.8	   4.002	      16
  34.661	-10.2133	     0.8	   4.102	      15
 34.6104	-10.0555	     0.8	   3.917	      12
 34.5662	-9.98282	     0.8	    3.56	      11
 34.4229	-9.80844	     0.8	   3.889	      19
 34.3428	-9.82089	     0.8	   3.965	      13
 34.3028	-9.58838	     0.8	   3.725	      12
 34.1933	-9.70463	     0.8	    3.78	      12
 34.0374	-9.64651	     0.8	   4.117	      16
  34.031	-10.1863	     0.8	   3.959	       6
 34.9728	-9.73578	       1	   3.884	      13
 34.8379	-9.35794	       1	   5.923	      24
 34.8063	-9.55101	       1	   4.266	      17
 34.6778	-10.0493	       1	   3.703	      13
 34.6483	-9.95376	       1	    4.24	      16
  34.642	-9.69633	       1	   5.101	      19
 34.6125	-9.58215	       1	   3.974	      16
 34.6104	-10.0368	       1	    3.64	      13
 34.6062	-9.71917	       1	   3.893	      17
 34.4545	-10.2382	       1	   3.805	      13
 34.4503	-10.1095	       1	   3.716	      17
 34.4355	-9.91224	       1	   4.403	      10
 34.4082	-9.93923	       1	   4.432	      14
  34.406	-10.0534	       1	   4.648	      15
 34.3576	-9.34756	       1	   4.149	      15
 34.3407	-10.2278	       1	   5.722	      27
  34.326	-9.95791	       1	   4.172	      17
 34.3049	 -10.261	       1	    3.56	      15
 34.2565	-10.1012	       1	   4.635	      26
 34.2164	-10.2174	       1	   3.836	      15
 34.1996	-9.53232	       1	   4.135	      17
 34.1848	-9.92262	       1	    3.98	      11
 34.1427	-9.91639	       1	   3.745	      13
 34.1027	-9.97659	       1	   4.236	      15
 34.0985	-9.62159	       1	   3.956	      17
 34.0985	-9.55101	       1	   3.606	      17
 34.0795	-9.52402	       1	   3.553	      12
 34.0605	-9.35794	       1	   3.804	      14
 34.0416	-9.60083	       1	   3.697	       9
 34.7495	-9.44513	     0.2	   3.714	       7
 34.7431	-9.38077	     0.2	   4.614	      16
 34.5051	-9.62159	     0.2	   5.994	      13
 34.4398	  -10.07	     0.2	   5.196	      18
